Store Name,Planogram,Aisle,Bay,Element Name,Element Type,Brand,Facings,WKT Geometry,Z Order,Sales Last 12 Months
FreshMart Banksia Grove,Chiller Wall - Smallgoods,Chiller Wall,07,Marlow Meats Pastrami 150g,Product,Marlow Meats,1,"POLYGON ((0.559 0.6, 0.689 0.6, 0.689 0.64, 0.559 0.64, 0.559 0.6))",2,4300
FreshMart Banksia Grove,Chiller Wall - Smallgoods,Chiller Wall,07,FreshMart Essentials Frankfurts 500g,Product,FreshMart Essentials,1,"POLYGON ((0.701 0.6, 0.861 0.6, 0.861 0.67, 0.701 0.67, 0.701 0.6))",2,4500
FreshMart Banksia Grove,Chiller Wall - Smallgoods,Chiller Wall,07,Marlow Meats Pastrami 150g,Product,Marlow Meats,2,"POLYGON ((0.873 0.6, 1.133 0.6, 1.133 0.64, 0.873 0.64, 0.873 0.6))",2,10300
FreshMart Banksia Grove,Chiller Wall - Smallgoods,Chiller Wall,07,FreshMart Essentials Salami Sliced 150g,Product,FreshMart Essentials,2,"POLYGON ((1.145 0.6, 1.405 0.6, 1.405 0.64, 1.145 0.64, 1.145 0.6))",2,10700
FreshMart Banksia Grove,Chiller Wall - Smallgoods,Chiller Wall,07,Deli Select Salami Sliced 150g,Product,Deli Select,1,"POLYGON ((1.417 0.6, 1.547 0.6, 1.547 0.64, 1.417 0.64, 1.417 0.6))",2,3900
FreshMart Banksia Grove,Chiller Wall - Smallgoods,Chiller Wall,07,Shelf 2 - Bay 07,Shelf,,,"POLYGON ((0 0.96, 1.6 0.96, 1.6 1, 0 1, 0 0.96))",1,
FreshMart Banksia Grove,Chiller Wall - Smallgoods,Chiller Wall,07,Deli Select Frankfurts 500g,Product,Deli Select,1,"POLYGON ((0.035 1, 0.195 1, 0.195 1.07, 0.035 1.07, 0.035 1))",2,4900
FreshMart Banksia Grove,Chiller Wall - Smallgoods,Chiller Wall,07,FreshMart Essentials Chorizo 2pk,Product,FreshMart Essentials,2,"POLYGON ((0.207 1, 0.487 1, 0.487 1.06, 0.207 1.06, 0.207 1))",2,10800
FreshMart Banksia Grove,Chiller Wall - Smallgoods,Chiller Wall,07,Marlow Meats Shaved Ham 200g,Product,Marlow Meats,2,"POLYGON ((0.499 1, 0.799 1, 0.799 1.04, 0.499 1.04, 0.499 1))",2,7200
FreshMart Banksia Grove,Chiller Wall - Smallgoods,Chiller Wall,07,Marlow Meats Chorizo 2pk,Product,Marlow Meats,1,"POLYGON ((0.811 1, 0.951 1, 0.951 1.06, 0.811 1.06, 0.811 1))",2,3700
FreshMart Banksia Grove,Chiller Wall - Smallgoods,Chiller Wall,07,FreshMart Essentials Shaved Ham 200g,Product,FreshMart Essentials,1,"POLYGON ((0.963 1, 1.113 1, 1.113 1.04, 0.963 1.04, 0.963 1))",2,4500
FreshMart Banksia Grove,Chiller Wall - Smallgoods,Chiller Wall,07,Marlow Meats Shaved Ham 200g,Product,Marlow Meats,1,"POLYGON ((1.125 1, 1.275 1, 1.275 1.04, 1.125 1.04, 1.125 1))",2,4200
FreshMart Banksia Grove,Chiller Wall - Smallgoods,Chiller Wall,07,Marlow Meats Chorizo 2pk,Product,Marlow Meats,1,"POLYGON ((1.287 1, 1.427 1, 1.427 1.06, 1.287 1.06, 1.287 1))",2,5100
FreshMart Banksia Grove,Chiller Wall - Smallgoods,Chiller Wall,07,Shelf 3 - Bay 07,Shelf,,,"POLYGON ((0 1.36, 1.6 1.36, 1.6 1.4, 0 1.4, 0 1.36))",1,
FreshMart Banksia Grove,Chiller Wall - Smallgoods,Chiller Wall,07,Marlow Meats Frankfurts 500g,Product,Marlow Meats,1,"POLYGON ((0.035 1.4, 0.195 1.4, 0.195 1.47, 0.035 1.47, 0.035 1.4))",2,5400
FreshMart Banksia Grove,Chiller Wall - Smallgoods,Chiller Wall,07,FreshMart Essentials Frankfurts 500g,Product,FreshMart Essentials,2,"POLYGON ((0.207 1.4, 0.527 1.4, 0.527 1.47, 0.207 1.47, 0.207 1.4))",2,8200
FreshMart Banksia Grove,Chiller Wall - Smallgoods,Chiller Wall,07,FreshMart Essentials Salami Sliced 150g,Product,FreshMart Essentials,2,"POLYGON ((0.539 1.4, 0.799 1.4, 0.799 1.44, 0.539 1.44, 0.539 1.4))",2,9900
FreshMart Banksia Grove,Chiller Wall - Smallgoods,Chiller Wall,07,FreshMart Essentials Salami Sliced 150g,Product,FreshMart Essentials,1,"POLYGON ((0.811 1.4, 0.941 1.4, 0.941 1.44, 0.811 1.44, 0.811 1.4))",2,3000
FreshMart Banksia Grove,Chiller Wall - Smallgoods,Chiller Wall,07,FreshMart Essentials Bacon Rashers 500g,Product,FreshMart Essentials,3,"POLYGON ((0.953 1.4, 1.493 1.4, 1.493 1.45, 0.953 1.45, 0.953 1.4))",2,17300
FreshMart Banksia Grove,Chiller Wall - Smallgoods,Chiller Wall,08,Air Grille 08,Air Grille,,,"POLYGON ((1.6 1.84, 3.2 1.84, 3.2 2.2, 1.6 2.2, 1.6 1.84))",1,
FreshMart Banksia Grove,Chiller Wall - Smallgoods,Chiller Wall,08,Base Deck - Bay 08,Base Deck,,,"POLYGON ((1.6 0, 3.2 0, 3.2 0.2, 1.6 0.2, 1.6 0))",1,
FreshMart Banksia Grove,Chiller Wall - Smallgoods,Chiller Wall,08,Deli Select Salami Sliced 150g,Product,Deli Select,3,"POLYGON ((1.635 0.2, 2.025 0.2, 2.025 0.24, 1.635 0.24, 1.635 0.2))",2,13800
FreshMart Banksia Grove,Chiller Wall - Smallgoods,Chiller Wall,08,Deli Select Frankfurts 500g,Product,Deli Select,1,"POLYGON ((2.037 0.2, 2.197 0.2, 2.197 0.27, 2.037 0.27, 2.037 0.2))",2,3100
FreshMart Banksia Grove,Chiller Wall - Smallgoods,Chiller Wall,08,Marlow Meats Shaved Ham 200g,Product,Marlow Meats,3,"POLYGON ((2.209 0.2, 2.659 0.2, 2.659 0.24, 2.209 0.24, 2.209 0.2))",2,14500
FreshMart Banksia Grove,Chiller Wall - Smallgoods,Chiller Wall,08,Deli Select Frankfurts 500g,Product,Deli Select,3,"POLYGON ((2.671 0.2, 3.151 0.2, 3.151 0.27, 2.671 0.27, 2.671 0.2))",2,16600
FreshMart Banksia Grove,Chiller Wall - Smallgoods,Chiller Wall,08,Shelf 1 - Bay 08,Shelf,,,"POLYGON ((1.6 0.56, 3.2 0.56, 3.2 0.6, 1.6 0.6, 1.6 0.56))",1,
FreshMart Banksia Grove,Chiller Wall - Smallgoods,Chiller Wall,08,Marlow Meats Pastrami 150g,Product,Marlow Meats,2,"POLYGON ((1.635 0.6, 1.895 0.6, 1.895 0.64, 1.635 0.64, 1.635 0.6))",2,6700
FreshMart Banksia Grove,Chiller Wall - Smallgoods,Chiller Wall,08,Marlow Meats Pastrami 150g,Product,Marlow Meats,3,"POLYGON ((1.907 0.6, 2.297 0.6, 2.297 0.64, 1.907 0.64, 1.907 0.6))",2,16000
FreshMart Banksia Grove,Chiller Wall - Smallgoods,Chiller Wall,08,Deli Select Pastrami 150g,Product,Deli Select,2,"POLYGON ((2.309 0.6, 2.569 0.6, 2.569 0.64, 2.309 0.64, 2.309 0.6))",2,6700
FreshMart Banksia Grove,Chiller Wall - Smallgoods,Chiller Wall,08,Marlow Meats Chorizo 2pk,Product,Marlow Meats,1,"POLYGON ((2.581 0.6, 2.721 0.6, 2.721 0.66, 2.581 0.66, 2.581 0.6))",2,5400
FreshMart Banksia Grove,Chiller Wall - Smallgoods,Chiller Wall,08,FreshMart Essentials Pastrami 150g,Product,FreshMart Essentials,2,"POLYGON ((2.733 0.6, 2.993 0.6, 2.993 0.64, 2.733 0.64, 2.733 0.6))",2,6100
FreshMart Banksia Grove,Chiller Wall - Smallgoods,Chiller Wall,08,Marlow Meats Shaved Ham 200g,Product,Marlow Meats,1,"POLYGON ((3.005 0.6, 3.155 0.6, 3.155 0.64, 3.005 0.64, 3.005 0.6))",2,4400
FreshMart Banksia Grove,Chiller Wall - Smallgoods,Chiller Wall,08,Shelf 2 - Bay 08,Shelf,,,"POLYGON ((1.6 0.96, 3.2 0.96, 3.2 1, 1.6 1, 1.6 0.96))",1,
FreshMart Banksia Grove,Chiller Wall - Smallgoods,Chiller Wall,08,Deli Select Shaved Ham 200g,Product,Deli Select,2,"POLYGON ((1.635 1, 1.935 1, 1.935 1.04, 1.635 1.04, 1.635 1))",2,7700
FreshMart Banksia Grove,Chiller Wall - Smallgoods,Chiller Wall,08,Marlow Meats Pastrami 150g,Product,Marlow Meats,1,"POLYGON ((1.947 1, 2.077 1, 2.077 1.04, 1.947 1.04, 1.947 1))",2,3100
FreshMart Banksia Grove,Chiller Wall - Smallgoods,Chiller Wall,08,Deli Select Chorizo 2pk,Product,Deli Select,3,"POLYGON ((2.089 1, 2.509 1, 2.509 1.06, 2.089 1.06, 2.089 1))",2,15000
FreshMart Banksia Grove,Chiller Wall - Smallgoods,Chiller Wall,08,Deli Select Shaved Ham 200g,Product,Deli Select,2,"POLYGON ((2.521 1, 2.821 1, 2.821 1.04, 2.521 1.04, 2.521 1))",2,10500
FreshMart Banksia Grove,Chiller Wall - Smallgoods,Chiller Wall,08,Deli Select Pastrami 150g,Product,Deli Select,1,"POLYGON ((2.833 1, 2.963 1, 2.963 1.04, 2.833 1.04, 2.833 1))",2,3600
FreshMart Banksia Grove,Chiller Wall - Smallgoods,Chiller Wall,08,FreshMart Essentials Shaved Ham 200g,Product,FreshMart Essentials,1,"POLYGON ((2.975 1, 3.125 1, 3.125 1.04, 2.975 1.04, 2.975 1))",2,5100
FreshMart Banksia Grove,Chiller Wall - Smallgoods,Chiller Wall,08,Shelf 3 - Bay 08,Shelf,,,"POLYGON ((1.6 1.36, 3.2 1.36, 3.2 1.4, 1.6 1.4, 1.6 1.36))",1,
FreshMart Banksia Grove,Chiller Wall - Smallgoods,Chiller Wall,08,Deli Select Chorizo 2pk,Product,Deli Select,2,"POLYGON ((1.635 1.4, 1.915 1.4, 1.915 1.46, 1.635 1.46, 1.635 1.4))",2,10000
FreshMart Banksia Grove,Chiller Wall - Smallgoods,Chiller Wall,08,Deli Select Bacon Rashers 500g,Product,Deli Select,2,"POLYGON ((1.927 1.4, 2.287 1.4, 2.287 1.45, 1.927 1.45, 1.927 1.4))",2,8100
FreshMart Banksia Grove,Chiller Wall - Smallgoods,Chiller Wall,08,Deli Select Frankfurts 500g,Product,Deli Select,2,"POLYGON ((2.299 1.4, 2.619 1.4, 2.619 1.47, 2.299 1.47, 2.299 1.4))",2,6600
FreshMart Banksia Grove,Chiller Wall - Smallgoods,Chiller Wall,08,Marlow Meats Shaved Ham 200g,Product,Marlow Meats,2,"POLYGON ((2.631 1.4, 2.931 1.4, 2.931 1.44, 2.631 1.44, 2.631 1.4))",2,10600
FreshMart Banksia Grove,Chiller Wall - Smallgoods,Chiller Wall,08,Deli Select Frankfurts 500g,Product,Deli Select,1,"POLYGON ((2.943 1.4, 3.103 1.4, 3.103 1.47, 2.943 1.47, 2.943 1.4))",2,2800
FreshMart Banksia Grove,Chiller Wall - Smallgoods,Chiller Wall,09,Air Grille 09,Air Grille,,,"POLYGON ((3.2 1.84, 4.8 1.84, 4.8 2.2, 3.2 2.2, 3.2 1.84))",1,
FreshMart Banksia Grove,Chiller Wall - Smallgoods,Chiller Wall,09,Base Deck - Bay 09,Base Deck,,,"POLYGON ((3.2 0, 4.8 0, 4.8 0.2, 3.2 0.2, 3.2 0))",1,
FreshMart Banksia Grove,Chiller Wall - Smallgoods,Chiller Wall,09,Deli Select Shaved Ham 200g,Product,Deli Select,1,"POLYGON ((3.235 0.2, 3.385 0.2, 3.385 0.24, 3.235 0.24, 3.235 0.2))",2,4800
FreshMart Banksia Grove,Chiller Wall - Smallgoods,Chiller Wall,09,Marlow Meats Frankfurts 500g,Product,Marlow Meats,2,"POLYGON ((3.397 0.2, 3.717 0.2, 3.717 0.27, 3.397 0.27, 3.397 0.2))",2,11000
FreshMart Banksia Grove,Chiller Wall - Smallgoods,Chiller Wall,09,FreshMart Essentials Salami Sliced 150g,Product,FreshMart Essentials,2,"POLYGON ((3.729 0.2, 3.989 0.2, 3.989 0.24, 3.729 0.24, 3.729 0.2))",2,9300
FreshMart Banksia Grove,Chiller Wall - Smallgoods,Chiller Wall,09,FreshMart Essentials Frankfurts 500g,Product,FreshMart Essentials,3,"POLYGON ((4.001 0.2, 4.481 0.2, 4.481 0.27, 4.001 0.27, 4.001 0.2))",2,14400
FreshMart Banksia Grove,Chiller Wall - Smallgoods,Chiller Wall,09,FreshMart Essentials Bacon Rashers 500g,Product,FreshMart Essentials,1,"POLYGON ((4.493 0.2, 4.673 0.2, 4.673 0.25, 4.493 0.25, 4.493 0.2))",2,4400
FreshMart Banksia Grove,Chiller Wall - Smallgoods,Chiller Wall,09,Shelf 1 - Bay 09,Shelf,,,"POLYGON ((3.2 0.56, 4.8 0.56, 4.8 0.6, 3.2 0.6, 3.2 0.56))",1,
FreshMart Banksia Grove,Chiller Wall - Smallgoods,Chiller Wall,09,Marlow Meats Frankfurts 500g,Product,Marlow Meats,2,"POLYGON ((3.235 0.6, 3.555 0.6, 3.555 0.67, 3.235 0.67, 3.235 0.6))",2,11300
FreshMart Banksia Grove,Chiller Wall - Smallgoods,Chiller Wall,09,Marlow Meats Frankfurts 500g,Product,Marlow Meats,2,"POLYGON ((3.567 0.6, 3.887 0.6, 3.887 0.67, 3.567 0.67, 3.567 0.6))",2,10300
FreshMart Banksia Grove,Chiller Wall - Smallgoods,Chiller Wall,09,Deli Select Shaved Ham 200g,Product,Deli Select,3,"POLYGON ((3.899 0.6, 4.349 0.6, 4.349 0.64, 3.899 0.64, 3.899 0.6))",2,14900
FreshMart Banksia Grove,Chiller Wall - Smallgoods,Chiller Wall,09,Marlow Meats Shaved Ham 200g,Product,Marlow Meats,2,"POLYGON ((4.361 0.6, 4.661 0.6, 4.661 0.64, 4.361 0.64, 4.361 0.6))",2,9600
FreshMart Banksia Grove,Chiller Wall - Smallgoods,Chiller Wall,09,Shelf 2 - Bay 09,Shelf,,,"POLYGON ((3.2 0.96, 4.8 0.96, 4.8 1, 3.2 1, 3.2 0.96))",1,
FreshMart Banksia Grove,Chiller Wall - Smallgoods,Chiller Wall,09,Deli Select Bacon Rashers 500g,Product,Deli Select,2,"POLYGON ((3.235 1, 3.595 1, 3.595 1.05, 3.235 1.05, 3.235 1))",2,10000
FreshMart Banksia Grove,Chiller Wall - Smallgoods,Chiller Wall,09,Deli Select Frankfurts 500g,Product,Deli Select,1,"POLYGON ((3.607 1, 3.767 1, 3.767 1.07, 3.607 1.07, 3.607 1))",2,3300
FreshMart Banksia Grove,Chiller Wall - Smallgoods,Chiller Wall,09,Deli Select Shaved Ham 200g,Product,Deli Select,2,"POLYGON ((3.779 1, 4.079 1, 4.079 1.04, 3.779 1.04, 3.779 1))",2,6000
FreshMart Banksia Grove,Chiller Wall - Smallgoods,Chiller Wall,09,Marlow Meats Chorizo 2pk,Product,Marlow Meats,1,"POLYGON ((4.091 1, 4.231 1, 4.231 1.06, 4.091 1.06, 4.091 1))",2,4700
FreshMart Banksia Grove,Chiller Wall - Smallgoods,Chiller Wall,09,Marlow Meats Bacon Rashers 500g,Product,Marlow Meats,1,"POLYGON ((4.243 1, 4.423 1, 4.423 1.05, 4.243 1.05, 4.243 1))",2,5200
FreshMart Banksia Grove,Chiller Wall - Smallgoods,Chiller Wall,09,FreshMart Essentials Bacon Rashers 500g,Product,FreshMart Essentials,1,"POLYGON ((4.435 1, 4.615 1, 4.615 1.05, 4.435 1.05, 4.435 1))",2,5600
FreshMart Banksia Grove,Chiller Wall - Smallgoods,Chiller Wall,09,Marlow Meats Salami Sliced 150g,Product,Marlow Meats,1,"POLYGON ((4.627 1, 4.757 1, 4.757 1.04, 4.627 1.04, 4.627 1))",2,4900
FreshMart Banksia Grove,Chiller Wall - Smallgoods,Chiller Wall,09,Shelf 3 - Bay 09,Shelf,,,"POLYGON ((3.2 1.36, 4.8 1.36, 4.8 1.4, 3.2 1.4, 3.2 1.36))",1,
FreshMart Banksia Grove,Chiller Wall - Smallgoods,Chiller Wall,09,Marlow Meats Shaved Ham 200g,Product,Marlow Meats,2,"POLYGON ((3.235 1.4, 3.535 1.4, 3.535 1.44, 3.235 1.44, 3.235 1.4))",2,11500
FreshMart Banksia Grove,Chiller Wall - Smallgoods,Chiller Wall,09,Marlow Meats Salami Sliced 150g,Product,Marlow Meats,2,"POLYGON ((3.547 1.4, 3.807 1.4, 3.807 1.44, 3.547 1.44, 3.547 1.4))",2,10300
FreshMart Banksia Grove,Chiller Wall - Smallgoods,Chiller Wall,09,Deli Select Chorizo 2pk,Product,Deli Select,1,"POLYGON ((3.819 1.4, 3.959 1.4, 3.959 1.46, 3.819 1.46, 3.819 1.4))",2,2900
FreshMart Banksia Grove,Chiller Wall - Smallgoods,Chiller Wall,09,FreshMart Essentials Chorizo 2pk,Product,FreshMart Essentials,1,"POLYGON ((3.971 1.4, 4.111 1.4, 4.111 1.46, 3.971 1.46, 3.971 1.4))",2,3000
FreshMart Banksia Grove,Chiller Wall - Smallgoods,Chiller Wall,09,Marlow Meats Bacon Rashers 500g,Product,Marlow Meats,1,"POLYGON ((4.123 1.4, 4.303 1.4, 4.303 1.45, 4.123 1.45, 4.123 1.4))",2,4900
FreshMart Banksia Grove,Chiller Wall - Smallgoods,Chiller Wall,09,FreshMart Essentials Chorizo 2pk,Product,FreshMart Essentials,2,"POLYGON ((4.315 1.4, 4.595 1.4, 4.595 1.46, 4.315 1.46, 4.315 1.4))",2,9300
FreshMart Banksia Grove,Chiller Wall - Smallgoods,Chiller Wall,09,FreshMart Essentials Shaved Ham 200g,Product,FreshMart Essentials,1,"POLYGON ((4.607 1.4, 4.757 1.4, 4.757 1.44, 4.607 1.44, 4.607 1.4))",2,3900
FreshMart Banksia Grove,Chiller Wall - Smallgoods,Chiller Wall,10,Air Grille 10,Air Grille,,,"POLYGON ((4.8 1.84, 6.4 1.84, 6.4 2.2, 4.8 2.2, 4.8 1.84))",1,
FreshMart Banksia Grove,Chiller Wall - Smallgoods,Chiller Wall,10,Base Deck - Bay 10,Base Deck,,,"POLYGON ((4.8 0, 6.4 0, 6.4 0.2, 4.8 0.2, 4.8 0))",1,
FreshMart Banksia Grove,Chiller Wall - Smallgoods,Chiller Wall,10,Deli Select Pastrami 150g,Product,Deli Select,2,"POLYGON ((4.835 0.2, 5.095 0.2, 5.095 0.24, 4.835 0.24, 4.835 0.2))",2,6300
FreshMart Banksia Grove,Chiller Wall - Smallgoods,Chiller Wall,10,FreshMart Essentials Shaved Ham 200g,Product,FreshMart Essentials,1,"POLYGON ((5.107 0.2, 5.257 0.2, 5.257 0.24, 5.107 0.24, 5.107 0.2))",2,3600
FreshMart Banksia Grove,Chiller Wall - Smallgoods,Chiller Wall,10,Deli Select Shaved Ham 200g,Product,Deli Select,1,"POLYGON ((5.269 0.2, 5.419 0.2, 5.419 0.24, 5.269 0.24, 5.269 0.2))",2,4800
FreshMart Banksia Grove,Chiller Wall - Smallgoods,Chiller Wall,10,Deli Select Chorizo 2pk,Product,Deli Select,3,"POLYGON ((5.431 0.2, 5.851 0.2, 5.851 0.26, 5.431 0.26, 5.431 0.2))",2,16500
FreshMart Banksia Grove,Chiller Wall - Smallgoods,Chiller Wall,10,Deli Select Salami Sliced 150g,Product,Deli Select,2,"POLYGON ((5.863 0.2, 6.123 0.2, 6.123 0.24, 5.863 0.24, 5.863 0.2))",2,9800
FreshMart Banksia Grove,Chiller Wall - Smallgoods,Chiller Wall,10,Marlow Meats Salami Sliced 150g,Product,Marlow Meats,1,"POLYGON ((6.135 0.2, 6.265 0.2, 6.265 0.24, 6.135 0.24, 6.135 0.2))",2,3100
FreshMart Banksia Grove,Chiller Wall - Smallgoods,Chiller Wall,10,Shelf 1 - Bay 10,Shelf,,,"POLYGON ((4.8 0.56, 6.4 0.56, 6.4 0.6, 4.8 0.6, 4.8 0.56))",1,
FreshMart Banksia Grove,Chiller Wall - Smallgoods,Chiller Wall,10,Marlow Meats Frankfurts 500g,Product,Marlow Meats,1,"POLYGON ((4.835 0.6, 4.995 0.6, 4.995 0.67, 4.835 0.67, 4.835 0.6))",2,5600
FreshMart Banksia Grove,Chiller Wall - Smallgoods,Chiller Wall,10,Marlow Meats Frankfurts 500g,Product,Marlow Meats,2,"POLYGON ((5.007 0.6, 5.327 0.6, 5.327 0.67, 5.007 0.67, 5.007 0.6))",2,9500
FreshMart Banksia Grove,Chiller Wall - Smallgoods,Chiller Wall,10,FreshMart Essentials Frankfurts 500g,Product,FreshMart Essentials,2,"POLYGON ((5.339 0.6, 5.659 0.6, 5.659 0.67, 5.339 0.67, 5.339 0.6))",2,6200
FreshMart Banksia Grove,Chiller Wall - Smallgoods,Chiller Wall,10,Deli Select Frankfurts 500g,Product,Deli Select,2,"POLYGON ((5.671 0.6, 5.991 0.6, 5.991 0.67, 5.671 0.67, 5.671 0.6))",2,6900
FreshMart Banksia Grove,Chiller Wall - Smallgoods,Chiller Wall,10,Deli Select Frankfurts 500g,Product,Deli Select,1,"POLYGON ((6.003 0.6, 6.163 0.6, 6.163 0.67, 6.003 0.67, 6.003 0.6))",2,3700
FreshMart Banksia Grove,Chiller Wall - Smallgoods,Chiller Wall,10,Marlow Meats Salami Sliced 150g,Product,Marlow Meats,1,"POLYGON ((6.175 0.6, 6.305 0.6, 6.305 0.64, 6.175 0.64, 6.175 0.6))",2,3900
FreshMart Banksia Grove,Chiller Wall - Smallgoods,Chiller Wall,10,Shelf 2 - Bay 10,Shelf,,,"POLYGON ((4.8 0.96, 6.4 0.96, 6.4 1, 4.8 1, 4.8 0.96))",1,
FreshMart Banksia Grove,Chiller Wall - Smallgoods,Chiller Wall,10,FreshMart Essentials Pastrami 150g,Product,FreshMart Essentials,1,"POLYGON ((4.835 1, 4.965 1, 4.965 1.04, 4.835 1.04, 4.835 1))",2,3200
FreshMart Banksia Grove,Chiller Wall - Smallgoods,Chiller Wall,10,FreshMart Essentials Bacon Rashers 500g,Product,FreshMart Essentials,2,"POLYGON ((4.977 1, 5.337 1, 5.337 1.05, 4.977 1.05, 4.977 1))",2,9000
FreshMart Banksia Grove,Chiller Wall - Smallgoods,Chiller Wall,10,Marlow Meats Chorizo 2pk,Product,Marlow Meats,3,"POLYGON ((5.349 1, 5.769 1, 5.769 1.06, 5.349 1.06, 5.349 1))",2,9100
FreshMart Banksia Grove,Chiller Wall - Smallgoods,Chiller Wall,10,Deli Select Salami Sliced 150g,Product,Deli Select,1,"POLYGON ((5.781 1, 5.911 1, 5.911 1.04, 5.781 1.04, 5.781 1))",2,4800
FreshMart Banksia Grove,Chiller Wall - Smallgoods,Chiller Wall,10,FreshMart Essentials Frankfurts 500g,Product,FreshMart Essentials,1,"POLYGON ((5.923 1, 6.083 1, 6.083 1.07, 5.923 1.07, 5.923 1))",2,4800
FreshMart Banksia Grove,Chiller Wall - Smallgoods,Chiller Wall,10,Marlow Meats Salami Sliced 150g,Product,Marlow Meats,2,"POLYGON ((6.095 1, 6.355 1, 6.355 1.04, 6.095 1.04, 6.095 1))",2,7700
FreshMart Banksia Grove,Chiller Wall - Smallgoods,Chiller Wall,10,Shelf 3 - Bay 10,Shelf,,,"POLYGON ((4.8 1.36, 6.4 1.36, 6.4 1.4, 4.8 1.4, 4.8 1.36))",1,
FreshMart Banksia Grove,Chiller Wall - Smallgoods,Chiller Wall,10,Deli Select Salami Sliced 150g,Product,Deli Select,3,"POLYGON ((4.835 1.4, 5.225 1.4, 5.225 1.44, 4.835 1.44, 4.835 1.4))",2,12400
FreshMart Banksia Grove,Chiller Wall - Smallgoods,Chiller Wall,10,Marlow Meats Salami Sliced 150g,Product,Marlow Meats,1,"POLYGON ((5.237 1.4, 5.367 1.4, 5.367 1.44, 5.237 1.44, 5.237 1.4))",2,3400
FreshMart Banksia Grove,Chiller Wall - Smallgoods,Chiller Wall,10,Marlow Meats Frankfurts 500g,Product,Marlow Meats,2,"POLYGON ((5.379 1.4, 5.699 1.4, 5.699 1.47, 5.379 1.47, 5.379 1.4))",2,6200
FreshMart Banksia Grove,Chiller Wall - Smallgoods,Chiller Wall,10,FreshMart Essentials Chorizo 2pk,Product,FreshMart Essentials,3,"POLYGON ((5.711 1.4, 6.131 1.4, 6.131 1.46, 5.711 1.46, 5.711 1.4))",2,12100
FreshMart Banksia Grove,Chiller Wall - Smallgoods,Chiller Wall,10,FreshMart Essentials Shaved Ham 200g,Product,FreshMart Essentials,1,"POLYGON ((6.143 1.4, 6.293 1.4, 6.293 1.44, 6.143 1.44, 6.143 1.4))",2,5200
FreshMart Banksia Grove,Aisle 1 End Cap South - Promo,Aisle 1,End S,Bay Frame End S,Rack,,,"POLYGON ((0 0, 1.6 0, 1.6 2.2, 0 2.2, 0 0))",0,
FreshMart Banksia Grove,Aisle 1 End Cap South - Promo,Aisle 1,,Upright 1,Rack,,,"POLYGON ((0 0, 0.025 0, 0.025 2.2, 0 2.2, 0 0))",0,
FreshMart Banksia Grove,Aisle 1 End Cap South - Promo,Aisle 1,,Upright 2,Rack,,,"POLYGON ((1.575 0, 1.6 0, 1.6 2.2, 1.575 2.2, 1.575 0))",0,
FreshMart Banksia Grove,Aisle 1 End Cap South - Promo,Aisle 1,End S,Promo Header,Promo Header,,,"POLYGON ((0 1.95, 1.6 1.95, 1.6 2.2, 0 2.2, 0 1.95))",1,
FreshMart Banksia Grove,Aisle 1 End Cap South - Promo,Aisle 1,End S,Base Deck - Bay End S,Base Deck,,,"POLYGON ((0 0, 1.6 0, 1.6 0.1, 0 0.1, 0 0))",1,
FreshMart Banksia Grove,Aisle 1 End Cap South - Promo,Aisle 1,End S,ChocOro Laundry Value 6kg,Product,ChocOro,2,"POLYGON ((0.035 0.1, 0.635 0.1, 0.635 0.46, 0.035 0.46, 0.035 0.1))",2,19000
FreshMart Banksia Grove,Aisle 1 End Cap South - Promo,Aisle 1,End S,Sparkle Co. Ice Cream Bulk 4L,Product,Sparkle Co.,3,"POLYGON ((0.647 0.1, 1.427 0.1, 1.427 0.28, 0.647 0.28, 0.647 0.1))",2,20100
FreshMart Banksia Grove,Aisle 1 End Cap South - Promo,Aisle 1,End S,Shelf 1 - Bay End S,Shelf,,,"POLYGON ((0 0.65, 1.6 0.65, 1.6 0.69, 0 0.69, 0 0.65))",1,
FreshMart Banksia Grove,Aisle 1 End Cap South - Promo,Aisle 1,End S,Polar Peak Ice Cream Bulk 4L,Product,Polar Peak,1,"POLYGON ((0.035 0.69, 0.295 0.69, 0.295 0.87, 0.035 0.87, 0.035 0.69))",2,10500
FreshMart Banksia Grove,Aisle 1 End Cap South - Promo,Aisle 1,End S,ChocOro Soft Drink 24pk,Product,ChocOro,1,"POLYGON ((0.307 0.69, 0.707 0.69, 0.707 0.82, 0.307 0.82, 0.307 0.69))",2,9500
FreshMart Banksia Grove,Aisle 1 End Cap South - Promo,Aisle 1,End S,FreshMart Essentials Biscuit Variety 1kg,Product,FreshMart Essentials,2,"POLYGON ((0.719 0.69, 1.279 0.69, 1.279 0.93, 0.719 0.93, 0.719 0.69))",2,13200
FreshMart Banksia Grove,Aisle 1 End Cap South - Promo,Aisle 1,End S,Polar Peak Ice Cream Bulk 4L,Product,Polar Peak,1,"POLYGON ((1.291 0.69, 1.551 0.69, 1.551 0.87, 1.291 0.87, 1.291 0.69))",2,8300
FreshMart Banksia Grove,Aisle 1 End Cap South - Promo,Aisle 1,End S,Shelf 2 - Bay End S,Shelf,,,"POLYGON ((0 1.24, 1.6 1.24, 1.6 1.28, 0 1.28, 0 1.24))",1,
